,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,4,,,,,,,,,,,,,,,,,,,
Category,Ad Name,Concept,Headline,Problem,Solution,Offer Style,CTA Text,CTA Position,Social Proof,Emotion,Brand,Urgency,Contrast,Color,Headline CC,impressions,clicks,spend,leads,matched_leads,booked_appts,issued_appts,net_sales,partner_rev,hs_revenue,roas,nmc,bar,creative_url,creative_id,creative_type,view_leads,video_views,p_95_video_views,,Concepts+Problem+Color,Concepts+Headline+CTAText,Concepts+Headline,High ROAS & High BAR,High ROAS & Low BAR,Low ROAS & High BAR,Low ROAS & Low BAR,Quadrants,Champion Ads,CM Only Ads,Quality Ads Only,Loser Ads
Bath,d:Ad|c:Bath|b:Nonbrand|s:Internal|ty:Image|st:AngiBathCost|f:V1,Promos & Offers,how much should a bathroom cost?,Cost/Price,Affordability,None,Find Your Cost,Bottom Left,None,Curiosity/Exploratory,No Logo,None,High,Cool,26–45,3963,75,782.43,7,6,0,0,0,0,126.31,0.1614329716,0,0,https://scontent-iad3-2.xx.fbcdn.net/v/t45.1600-4/548560728_24215234428161079_2509574841514937189_n.png?stp=dst-jpg_tt6&_nc_cat=103&ccb=1-7&_nc_sid=890911&_nc_ohc=b_LlfHvByskQ7kNvwEl08io&_nc_oc=AdkhJkOcRM5E8xwfsifOgs-5YTg-yH1qsqtmHvAgj_QF4Cqxl9QlDbJhWtjlRG5QFyM&_nc_zt=1&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=1F_G_D4WZ9U5nSJQJVHhUg&oh=00_AfYg9TS01MtdbxxAUvfSwNOSS2WFX7zcirHOmtClm-j1Xg&oe=68E2D9B6,4249648108628959,IMG,0,0,0,,Promos & Offers+Cost/Price+Cool,Promos & Offers+how much should a bathroom cost?+Find Your Cost,Promos & Offers+how much should a bathroom cost?,0,0,0,1,Low ROAS & Low BAR,Other,Other,Other,Low ROAS & Low BAR
Bath,d:Ad|c:Bath|b:Nonbrand|s:Internal|ty:Image|st:AngiBathCost|f:V2,Promos & Offers,how much should a bathroom cost?,Cost/Price,Affordability,None,Find Your Cost,Bottom Left,None,Cool/None,No Logo,None,Mid,Cool,26–45,11694,201,1481.34,18,12,0,0,0,0,643.67,0.4345187465,0,0,https://scontent-iad3-2.xx.fbcdn.net/v/t45.1600-4/547587900_4108063962838094_8633894200957449797_n.png?stp=dst-jpg_tt6&_nc_cat=103&ccb=1-7&_nc_sid=890911&_nc_ohc=z3v_NflKIL8Q7kNvwFcjJfa&_nc_oc=AdncT8QHjSM_Mp-baK9bhsr6bN8-hXXGW6wafC8NppPHPZPBroEXnwBBx1-Tdxcm1VA&_nc_zt=1&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=fwHM9Qd0Rk6plxX0tLmr_A&oh=00_AfYIWBbewZc_0VvMw6sFI4Lkz95CAZ847tICdIe_iIuf_A&oe=68D8E6E0,3183112738520181,IMG,0,0,0,,Promos & Offers+Cost/Price+Cool,Promos & Offers+how much should a bathroom cost?+Find Your Cost,Promos & Offers+how much should a bathroom cost?,0,0,0,1,Low ROAS & Low BAR,Other,Other,Other,Low ROAS & Low BAR
Bath,d:Ad|c:Bath|b:Nonbrand|s:Internal|ty:Image|st:AngiBathCost|f:V3,Promos & Offers,how much should a bathroom cost?,Cost/Price,Affordability,None,Find Your Cost,Bottom Left,None,Curiosity/Exploratory,No Logo,None,Mid,Cool,26–45,7920,222,1275.51,26,19,0,0,0,0,700.61,0.5492783279,0,0,https://scontent-iad3-2.xx.fbcdn.net/v/t45.1600-4/548024953_1495713624784334_5564801142069949133_n.png?stp=dst-jpg_tt6&_nc_cat=105&ccb=1-7&_nc_sid=890911&_nc_ohc=NUH6m1K9qWkQ7kNvwECfrfB&_nc_oc=Adl-7s9RU0t6KbyREiWPN11DLZbqAM1-qgcWZN_xMvwPCwfCOc9uYzfwmBngIRwWL7A&_nc_zt=1&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=fwHM9Qd0Rk6plxX0tLmr_A&oh=00_AfabPZK0c5CttvCmTo1FbWvE2UXPsqEJpD2EkTdDQqmTIw&oe=68D8EC37,1550892055902380,IMG,1,0,0,,Promos & Offers+Cost/Price+Cool,Promos & Offers+how much should a bathroom cost?+Find Your Cost,Promos & Offers+how much should a bathroom cost?,0,1,0,0,High ROAS & Low BAR,Other,High ROAS & Low BAR,Other,Other
Bath,d:Ad|c:Bath|b:Nonbrand|s:Internal|ty:Image|st:BeforeAfter|f:90s - Copy,BEAF Images,not everything was better in the 90s maybe its time for an upgrade,Outdated  ,Modern Look,None,Ready to join the 21st Century? How many bathrooms do you need to remodel?,Center Overlay,None,Pride/Home Upgrade,No Logo,None,High,Cool,>45,6112,172,1084.32,11,10,0,0,0,1,481.41,0.4439741036,0,10,https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/528223355_1095196645334610_8184373223283995777_n.png?stp=dst-jpg_tt6&_nc_cat=110&ccb=1-7&_nc_sid=890911&_nc_ohc=7ShoIQeGf7QQ7kNvwH1urGR&_nc_oc=AdkWskNWQ2T6_iXFoDDWk3fB3cE7hTnD7_A_dm-9UdeUVq_te-V95kaUetEDauZDeWY&_nc_zt=1&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=chX40WUYBZ2joN7T32EXSw&oh=00_AfYtqEBj2uWvDQt4wIiAgk4YC2bv_jd0XIYxMC3nT4WxqQ&oe=68C5A88B,3973301966149381,IMG,0,0,0,,BEAF Images+Outdated  +Cool,BEAF Images+not everything was better in the 90s maybe its time for an upgrade+Ready to join the 21st Century? How many bathrooms do you need to remodel?,BEAF Images+not everything was better in the 90s maybe its time for an upgrade,0,0,1,0,Low ROAS & High BAR,Other,Other,Low ROAS & High BAR,Other
Bath,d:Ad|c:Bath|b:Nonbrand|s:Internal|ty:Image|st:BeforeAfter|f:BathroomV1,BEAF Images,ready to remodel your bathroom?,Outdated  ,Modern Look,None,tap the number of bathrooms you need to upgrade,Center Overlay,None,Pride/Home Upgrade,No Logo,None,High,Cool,26–45,25788,718,3960.39,88,77,1,1,15436,1,3126,0.7893162037,0.2025136046,1.298701299,https://scontent-iad3-2.xx.fbcdn.net/v/t45.1600-4/528602946_657154810744043_8666428234305348268_n.png?stp=dst-jpg_tt6&_nc_cat=105&ccb=1-7&_nc_sid=890911&_nc_ohc=peFkEu-61aUQ7kNvwF8qWkv&_nc_oc=AdlDP-09kCDOkQ0gimd-Jd01tYTCbzGf0WVsqFsxZwbQpHA7R1klgXfniob4KwIsk3k&_nc_zt=1&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=F0uSAMGtDzjaZAnUxKuVwA&oh=00_AfbFHJ9ehFR38w_XDIeI9hr0qCGhMiZEZ8Seoy4k6_aD2g&oe=68D8CAF4,4333114820343130,IMG,0,0,0,,BEAF Images+Outdated  +Cool,BEAF Images+ready to remodel your bathroom?+tap the number of bathrooms you need to upgrade,BEAF Images+ready to remodel your bathroom?,0,1,0,0,High ROAS & Low BAR,Other,High ROAS & Low BAR,Other,Other
Bath,d:Ad|c:Bath|b:Nonbrand|s:Internal|ty:Image|st:ClickyQuestion|f:#Showers,Clicky Images,need a bathroom remodel? we've got you!,Outdated  ,Modern Look,None,HOW MANY BATHROOMS DO YOU NEED REMODELED?,Center Overlay,None,Pride/Home Upgrade,Subtle Logo,None,High,Warm,26–45,7627,165,921.48,22,14,0,0,0,0,486.58,0.5280418457,0,0,https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/528053927_667707079661224_8049850909094681134_n.png?stp=dst-jpg_tt6&_nc_cat=101&ccb=1-7&_nc_sid=890911&_nc_ohc=o66qdo-D26AQ7kNvwG8gcrv&_nc_oc=AdmvkdtlK0yBPYGNucOq6MoDiP8onHKn3ZyIR_2mGgM9yNG1VjAASbnWZCDBD7TXSU4&_nc_zt=1&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=gr5gWeKZLnLGsPXnWaDI8w&oh=00_AfYg7umgUHzVRBeFXCnTKV-4o1zIzjNVs5VFnuiSDO6uRQ&oe=68C5A2AA,31213379254975345,IMG,0,0,0,,Clicky Images+Outdated  +Warm,Clicky Images+need a bathroom remodel? we've got you!+HOW MANY BATHROOMS DO YOU NEED REMODELED?,Clicky Images+need a bathroom remodel? we've got you!,0,1,0,0,High ROAS & Low BAR,Other,High ROAS & Low BAR,Other,Other
Bath,d:Ad|c:Bath|b:Nonbrand|s:Internal|ty:Image|st:ClickyQuestion|f:Cleobathra,Clicky Images,in de-nile about the state of your current bathtub? let us help give you a royal upgrade!,Outdated  ,Beauty/Modernization,None,Click Here for Your Free Custom Bath Remodel Quote Today!!!,Bottom Center,None,Pride/Home Upgrade,No Logo,None,High,Warm,>45,39238,747,1641.57,18,13,1,0,0,2,623.69,0.3799350622,0,15.38461538,,1511222913586003,IMG,0,0,0,,Clicky Images+Outdated  +Warm,Clicky Images+in de-nile about the state of your current bathtub? let us help give you a royal upgrade!+Click Here for Your Free Custom Bath Remodel Quote Today!!!,Clicky Images+in de-nile about the state of your current bathtub? let us help give you a royal upgrade!,0,0,1,0,Low ROAS & High BAR,Other,Other,Low ROAS & High BAR,Other
Bath,d:Ad|c:Bath|b:Nonbrand|s:Internal|ty:Image|st:ClickyQuestion|f:FloorplanShowerLargeV2,Clicky Images,here's what a bathroom remodel should cost you in 2025,Cost/Price,Affordability,None,Claim your FREE quote today!,Bottom Center,None,Curiosity/Exploratory,No Logo,None,High,Cool,26–45,8508,178,814.41,21,21,1,0,0,1,807.06,0.9909750617,0,4.761904762,https://scontent-iad3-2.xx.fbcdn.net/v/t45.1600-4/529419575_1366511574447477_6094968126788840509_n.png?stp=dst-jpg_tt6&_nc_cat=105&ccb=1-7&_nc_sid=890911&_nc_ohc=onNDJDC_95MQ7kNvwHw3bYE&_nc_oc=AdmpFUIfxQkP2eduhqtlt_75qAfvo317qjP2u1zj2-4dXO5GL2wpxQAyiDpmrnOVbk8&_nc_zt=1&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=_ASt1za-WleVhyZm7U7E9Q&oh=00_AfYniCLYjBHLGRZk0x1HLm6PxmkukopX_6fHgbR81IoCUA&oe=68C592F4,3667815510192395,IMG,0,0,0,,Clicky Images+Cost/Price+Cool,Clicky Images+here's what a bathroom remodel should cost you in 2025+Claim your FREE quote today!,Clicky Images+here's what a bathroom remodel should cost you in 2025,1,0,0,0,High ROAS & High BAR,High ROAS & High BAR,Other,Other,Other
Bath,d:Ad|c:Bath|b:Nonbrand|s:Internal|ty:Image|st:ClickyQuestion|f:PersonShower,Clicky Images,walk-in shower prices are lower than you think,Cost/Price,Affordability,None,CLICK FOR PRICING ¬ª,Bottom Center,None,Relief/Comfort,No Logo,None,Mid,Cool,26–45,13712,366,1899.35,44,26,1,1,20197,1,1194.17,0.6287256167,0.05912610784,3.846153846,https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/528079935_767964092434727_2249752538162785587_n.png?stp=dst-jpg_tt6&_nc_cat=104&ccb=1-7&_nc_sid=890911&_nc_ohc=skLepp-QuK0Q7kNvwGFErlF&_nc_oc=Adn18DryXtcBGSlkQQi65nlkWMd1UQuO2sp-38BLA7qMcDWONu7_nZt7XIQv-aySv4E&_nc_zt=1&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=KUd0iBvPQeDtlZIPfcFBMQ&oh=00_AfY0eQF9mce6lZFPoX7G0KRObiB8DvEVYBToWfw8qGezqA&oe=68E2ED30,25319889870933703,IMG,0,0,0,,Clicky Images+Cost/Price+Cool,Clicky Images+walk-in shower prices are lower than you think+CLICK FOR PRICING ¬ª,Clicky Images+walk-in shower prices are lower than you think,1,0,0,0,High ROAS & High BAR,High ROAS & High BAR,Other,Other,Other
Bath,d:Ad|c:Bath|b:Nonbrand|s:Internal|ty:Image|st:ClickyQuestion|f:SqftShowerLargeV2,Clicky Images,here's what a bathroom remodel should cost you in 2025,Cost/Price,Affordability,None,Claim your FREE quote today!,Bottom Center,None,Curiosity/Exploratory,No Logo,None,High,Cool,26–45,22367,751,3078.47,60,53,1,0,0,1,2222.09,0.7218163568,0,1.886792453,https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/528195395_804316528768343_1876161745433064487_n.png?stp=dst-jpg_tt6&_nc_cat=110&ccb=1-7&_nc_sid=890911&_nc_ohc=ZwliPYY4C0MQ7kNvwFFi_DQ&_nc_oc=Adm7DPk6Zh06Xtq4zojoIb2NCKn_tkNAkpgw2rdBQgtf-ejxU5n4EUBV4lMQDhPxzc4&_nc_zt=1&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=fwHM9Qd0Rk6plxX0tLmr_A&oh=00_AfYfUOLMlL3W8gzg1endvUM5QUVGeu3LTw0ZyWYuhfAJhw&oe=68D8EBCE,3984384431815281,IMG,0,3,0,,Clicky Images+Cost/Price+Cool,Clicky Images+here's what a bathroom remodel should cost you in 2025+Claim your FREE quote today!,Clicky Images+here's what a bathroom remodel should cost you in 2025,0,1,0,0,High ROAS & Low BAR,Other,High ROAS & Low BAR,Other,Other
